@RELATION sys_attack
@ATTRIBUTE POS_ONE REAL
@ATTRIBUTE POS_TWO REAL
@ATTRIBUTE POS_THREE REAL
@ATTRIBUTE class {attack, normal}
@DATA
175,191,122,attack
191,122,268,attack
122,268,45,attack
268,45,45,attack
45,45,5,attack
45,5,197,attack
5,197,192,attack
197,192,3,attack
192,3,3,attack
3,3,6,attack
3,6,91,attack
6,91,5,attack
91,5,197,attack
5,197,192,attack
197,192,192,attack
192,192,6,attack
192,6,54,attack
6,54,54,attack
54,54,54,attack
54,54,54,attack
54,54,174,attack
54,174,174,attack
174,174,174,attack
174,174,174,attack
174,174,174,attack
174,174,174,attack
174,174,174,attack
174,174,174,attack
174,174,174,attack
174,174,174,attack
174,174,174,attack
174,174,174,attack
174,174,174,attack
174,174,174,attack
174,174,174,attack
174,174,174,attack
174,174,174,attack
174,174,174,attack
174,174,174,attack
174,174,174,attack
174,174,174,attack
174,174,174,attack
174,174,174,attack
174,174,174,attack
174,174,5,attack
174,5,221,attack
5,221,220,attack
221,220,196,attack
220,196,220,attack
265,43,3,attack
43,3,265,attack
3,265,43,attack
265,43,168,attack
43,168,3,attack
168,3,168,attack
3,168,168,attack
168,168,168,attack
168,168,168,attack
168,168,43,attack
168,43,3,attack
43,3,265,attack
3,265,265,attack
265,265,265,attack
265,265,43,attack
265,43,265,attack
43,265,3,attack
265,3,168,attack
3,168,168,attack
168,168,43,attack
168,43,3,attack
43,3,3,attack
3,3,265,attack
3,265,3,attack
265,3,43,attack
3,43,3,attack
43,3,265,attack
3,265,265,attack
265,265,168,attack
265,168,3,attack
168,3,3,attack
3,3,3,attack
3,3,3,attack
3,3,265,attack
3,265,168,attack
265,168,265,attack
168,265,168,attack
265,168,168,attack
168,168,265,attack
168,265,168,attack
265,168,43,attack
168,43,168,attack
43,168,168,attack
168,168,168,attack
168,168,168,attack
168,168,168,attack
168,168,168,attack
168,168,168,attack
168,168,168,attack
168,168,3,attack
168,3,265,attack
3,265,3,attack
265,3,340,attack
3,340,3,attack
340,3,43,attack
3,43,168,attack
43,168,3,attack
168,3,265,attack
3,265,265,attack
265,265,168,attack
265,168,168,attack
168,168,3,attack
168,3,168,attack
3,168,265,attack
168,265,168,attack
265,168,168,attack
168,168,168,attack
168,168,3,attack
168,3,168,attack
3,168,265,attack
168,265,265,attack
265,265,168,attack
265,168,265,attack
168,265,265,attack
265,265,168,attack
265,168,265,attack
168,265,168,attack
265,168,3,attack
168,3,168,attack
3,168,168,attack
168,168,168,attack
168,168,168,attack
168,168,3,attack
168,3,265,attack
3,265,168,attack
265,168,265,attack
168,265,168,attack
265,168,265,attack
168,265,168,attack
265,168,265,attack
168,265,43,attack
265,43,168,attack
43,168,168,attack
168,168,3,attack
168,3,3,attack
3,3,43,attack
3,43,265,attack
43,265,265,attack
265,265,3,attack
265,3,3,attack
3,3,168,attack
3,168,168,attack
168,168,168,attack
168,168,3,attack
168,3,43,attack
3,43,265,attack
43,265,168,attack
265,168,168,attack
168,168,265,attack
168,265,168,attack
265,168,168,attack
168,168,168,attack
168,168,3,attack
168,3,3,attack
3,3,3,attack
3,3,168,attack
3,168,265,attack
168,265,168,attack
265,168,168,attack
168,168,168,attack
168,168,3,attack
168,3,168,attack
3,168,265,attack
168,265,168,attack
265,168,265,attack
168,265,43,attack
265,43,265,attack
43,265,3,attack
265,3,168,attack
3,168,168,attack
168,168,265,attack
168,265,43,attack
265,43,168,attack
43,168,168,attack
168,168,168,attack
168,168,168,attack
168,168,168,attack
168,168,168,attack
168,168,168,attack
168,168,265,attack
168,265,168,attack
265,168,265,attack
168,265,168,attack
265,168,168,attack
168,168,265,attack
168,265,43,attack
265,43,168,attack
43,168,3,attack
168,3,168,attack
3,168,168,attack
168,168,265,attack
168,265,168,attack
265,168,43,attack
168,43,168,attack
43,168,43,attack
168,43,168,attack
43,168,168,attack
168,168,43,attack
168,43,265,attack
43,265,3,attack
265,3,340,attack
3,340,3,attack
340,3,3,attack
3,3,265,attack
3,265,3,attack
265,3,3,attack
3,3,168,attack
3,168,168,attack
168,168,168,attack
168,168,43,attack
168,43,168,attack
43,168,265,attack
168,265,265,attack
265,265,168,attack
265,168,43,attack
168,43,265,attack
43,265,3,attack
265,3,168,attack
3,168,265,attack
168,265,43,attack
265,43,168,attack
43,168,168,attack
168,168,168,attack
168,168,168,attack
168,168,265,attack
168,265,340,attack
265,340,168,attack
340,168,168,attack
168,168,3,attack
168,3,168,attack
3,168,265,attack
168,265,168,attack
265,168,168,attack
168,168,168,attack
168,168,265,attack
168,265,43,attack
265,43,168,attack
43,168,265,attack
168,265,265,attack
265,265,168,attack
265,168,3,attack
168,3,43,attack
3,43,168,attack
43,168,168,attack
168,168,3,attack
168,3,168,attack
3,168,3,attack
168,3,265,attack
3,265,168,attack
265,168,3,attack
168,3,168,attack
3,168,168,attack
168,168,265,attack
168,265,168,attack
265,168,265,attack
168,265,168,attack
265,168,168,attack
168,168,3,attack
168,3,265,attack
3,265,3,attack
265,3,265,attack
3,265,265,attack
265,265,168,attack
265,168,3,attack
168,3,3,attack
3,3,168,attack
3,168,168,attack
168,168,340,attack
168,340,3,attack
340,3,265,attack
3,265,43,attack
265,43,3,attack
43,3,168,attack
3,168,3,attack
168,3,168,attack
3,168,265,attack
168,265,3,attack
265,3,168,attack
3,168,3,attack
168,3,168,attack
3,168,3,attack
168,3,265,attack
3,265,168,attack
265,168,168,attack
168,168,265,attack
168,265,3,attack
265,3,340,attack
3,340,265,attack
340,265,168,attack
265,168,168,attack
168,168,168,attack
168,168,168,attack
168,168,168,attack
168,168,265,attack
168,265,168,attack
265,168,168,attack
168,168,168,attack
168,168,168,attack
168,168,168,attack
168,168,168,attack
168,168,3,attack
168,3,168,attack
3,168,168,attack
168,168,265,attack
168,265,168,attack
265,168,265,attack
168,265,168,attack
265,168,265,attack
168,265,3,attack
265,3,168,attack
3,168,3,attack
168,3,168,attack
3,168,168,attack
168,168,168,attack
168,168,168,attack
168,168,265,attack
168,265,43,attack
265,43,168,attack
43,168,3,attack
168,3,43,attack
3,43,265,attack
43,265,168,attack
265,168,3,attack
168,3,168,attack
3,168,168,attack
168,168,168,attack
168,168,168,attack
168,168,168,attack
168,168,3,attack
168,3,265,attack
3,265,3,attack
265,3,195,attack
3,195,3,attack
195,3,3,attack
3,3,3,attack
3,3,3,attack
3,3,168,attack
3,168,168,attack
168,168,265,attack
168,265,168,attack
265,168,3,attack
168,3,43,attack
3,43,168,attack
43,168,3,attack
168,3,168,attack
3,168,3,attack
168,3,265,attack
3,265,168,attack
265,168,168,attack
168,168,168,attack
168,168,168,attack
168,168,3,attack
168,3,168,attack
3,168,43,attack
168,43,168,attack
43,168,168,attack
168,168,43,attack
168,43,265,attack
43,265,168,attack
265,168,3,attack
168,3,168,attack
3,168,265,attack
168,265,3,attack
265,3,43,attack
3,43,3,attack
43,3,265,attack
3,265,168,attack
265,168,265,attack
168,265,265,attack
265,265,3,attack
265,3,168,attack
3,168,3,attack
168,3,3,attack
3,3,168,attack
3,168,168,attack
168,168,168,attack
168,168,43,attack
168,43,265,attack
43,265,3,attack
265,3,168,attack
3,168,168,attack
168,168,265,attack
168,265,265,attack
265,265,265,attack
265,265,168,attack
265,168,265,attack
168,265,168,attack
265,168,168,attack
168,168,265,attack
168,265,265,attack
265,265,168,attack
265,168,168,attack
168,168,43,attack
168,43,43,attack
43,43,168,attack
43,168,265,attack
168,265,168,attack
265,168,168,attack
168,168,265,attack
168,265,43,attack
265,43,168,attack
43,168,168,attack
168,168,3,attack
168,3,3,attack
3,3,168,attack
3,168,168,attack
168,168,168,attack
168,168,265,attack
168,265,168,attack
265,168,168,attack
168,168,168,attack
168,168,168,attack
168,168,3,attack
168,3,265,attack
3,265,168,attack
265,168,3,attack
168,3,168,attack
3,168,168,attack
168,168,168,attack
168,168,168,attack
168,168,265,attack
168,265,265,attack
265,265,3,attack
265,3,168,attack
3,168,3,attack
168,3,3,attack
3,3,168,attack
3,168,168,attack
168,168,168,attack
168,168,3,attack
168,3,265,attack
3,265,265,attack
265,265,3,attack
265,3,168,attack
3,168,265,attack
168,265,168,attack
265,168,168,attack
168,168,265,attack
168,265,265,attack
265,265,265,attack
265,265,168,attack
265,168,168,attack
168,168,168,attack
168,168,168,attack
168,168,168,attack
168,168,168,attack
168,168,168,attack
168,168,265,attack
168,265,3,attack
265,3,265,attack
3,265,195,attack
265,195,3,attack
195,3,3,attack
3,3,3,attack
3,3,168,attack
3,168,43,attack
168,43,168,attack
43,168,265,attack
168,265,3,attack
265,3,168,attack
3,168,168,attack
168,168,265,attack
168,265,265,attack
265,265,43,attack
265,43,168,attack
43,168,168,attack
168,168,3,attack
168,3,3,attack
3,3,265,attack
3,265,265,attack
265,265,168,attack
265,168,168,attack
168,168,265,attack
168,265,43,attack
265,43,265,attack
43,265,265,attack
265,265,265,attack
265,265,265,attack
265,265,168,attack
265,168,3,attack
168,3,3,attack
3,3,168,attack
3,168,3,attack
168,3,265,attack
3,265,168,attack
265,168,265,attack
168,265,265,attack
265,265,168,attack
265,168,3,attack
168,3,168,attack
3,168,265,attack
168,265,3,attack
265,3,168,attack
3,168,168,attack
168,168,168,attack
168,168,168,attack
168,168,168,attack
168,168,168,attack
168,168,43,attack
168,43,168,attack
43,168,168,attack
168,168,168,attack
168,168,168,attack
168,168,265,attack
168,265,168,attack
265,168,168,attack
168,168,3,attack
168,3,168,attack
3,168,3,attack
168,3,168,attack
3,168,265,attack
168,265,168,attack
265,168,3,attack
168,3,168,attack
3,168,3,attack
168,3,168,attack
3,168,168,attack
168,168,43,attack
168,43,3,attack
43,3,265,attack
3,265,43,attack
265,43,43,attack
43,43,3,attack
43,3,265,attack
3,265,168,attack
265,168,265,attack
168,265,168,attack
265,168,168,attack
168,168,168,attack
168,168,168,attack
168,168,265,attack
168,265,168,attack
265,168,168,attack
168,168,3,attack
168,3,265,attack
3,265,168,attack
265,168,168,attack
168,168,168,attack
168,168,3,attack
168,3,168,attack
3,168,265,attack
168,265,265,attack
265,265,265,attack
265,265,265,attack
265,265,168,attack
265,168,265,attack
168,265,168,attack
265,168,265,attack
168,265,3,attack
265,3,168,attack
3,168,168,attack
168,168,3,attack
168,3,3,attack
3,3,265,attack
3,265,168,attack
265,168,43,attack
168,43,265,attack
43,265,265,attack
265,265,265,attack
265,265,265,attack
265,265,168,attack
265,168,168,attack
168,168,265,attack
168,265,43,attack
265,43,43,attack
43,43,168,attack
43,168,3,attack
168,3,168,attack
3,168,3,attack
168,3,168,attack
3,168,168,attack
168,168,3,attack
168,3,168,attack
3,168,3,attack
168,3,168,attack
3,168,168,attack
168,168,168,attack
168,168,168,attack
168,168,265,attack
168,265,3,attack
265,3,3,attack
3,3,168,attack
3,168,168,attack
168,168,168,attack
168,168,3,attack
168,3,168,attack
3,168,168,attack
168,168,265,attack
168,265,265,attack
265,265,168,attack
265,168,3,attack
168,3,168,attack
3,168,168,attack
168,168,168,attack
168,168,146,attack
168,146,3,attack
146,3,265,attack
3,265,43,attack
265,43,265,attack
43,265,3,attack
265,3,168,attack
3,168,43,attack
168,43,3,attack
43,3,43,attack
3,43,265,attack
43,265,168,attack
265,168,168,attack
168,168,168,attack
168,168,168,attack
168,168,168,attack
168,168,168,attack
168,168,265,attack
168,265,265,attack
265,265,265,attack
265,265,168,attack
265,168,265,attack
168,265,265,attack
265,265,3,attack
265,3,265,attack
54,54,54,attack
54,54,54,attack
54,54,54,attack
54,54,54,attack
54,54,54,attack
54,54,54,attack
54,54,54,attack
54,54,54,attack
54,54,54,attack
54,54,54,attack
54,54,54,attack
54,54,54,attack
54,54,54,attack
54,54,54,attack
54,54,54,attack
54,54,54,attack
54,54,54,attack
54,54,54,attack
54,54,54,attack
54,54,309,attack
54,309,54,attack
309,54,54,attack
54,54,54,attack
54,54,309,attack
54,309,54,attack
309,54,54,attack
54,54,54,attack
54,54,54,attack
54,54,54,attack
54,54,54,attack
54,54,309,attack
54,309,54,attack
309,54,54,attack
54,54,54,attack
54,54,54,attack
54,54,309,attack
54,309,54,attack
309,54,309,attack
54,309,54,attack
309,54,54,attack
54,54,54,attack
54,54,54,attack
54,54,54,attack
54,54,54,attack
54,54,54,attack
54,54,309,attack
54,309,54,attack
309,54,54,attack
54,54,54,attack
54,54,309,attack
54,309,54,attack
309,54,54,attack
54,54,54,attack
54,54,54,attack
54,54,54,attack
54,54,54,attack
54,54,309,attack
54,309,54,attack
309,54,54,attack
54,54,54,attack
54,54,54,attack
54,54,309,attack
54,309,54,attack
309,54,54,attack
54,54,54,attack
54,54,54,attack
54,54,54,attack
54,54,54,attack
54,54,309,attack
54,309,54,attack
309,54,54,attack
54,54,54,attack
54,54,54,attack
54,54,54,attack
54,54,54,attack
54,54,309,attack
54,309,54,attack
309,54,54,attack
54,54,54,attack
54,54,54,attack
54,54,54,attack
54,54,309,attack
54,309,309,attack
309,309,54,attack
309,54,54,attack
54,54,54,attack
54,54,54,attack
54,54,309,attack
54,309,54,attack
309,54,54,attack
54,54,309,attack
54,309,54,attack
309,54,3,attack
54,3,54,attack
3,54,54,attack
54,54,54,attack
54,54,54,attack
54,54,54,attack
54,54,309,attack
54,309,54,attack
309,54,309,attack
54,309,54,attack
309,54,54,attack
54,54,54,attack
54,54,54,attack
54,54,54,attack
54,54,54,attack
54,54,54,attack
54,54,309,attack
54,309,309,attack
309,309,3,attack
309,3,54,attack
3,54,309,attack
54,309,54,attack
309,54,54,attack
54,54,54,attack
54,54,309,attack
54,309,54,attack
309,54,54,attack
54,54,54,attack
54,54,309,attack
54,309,54,attack
309,54,309,attack
54,309,3,attack
309,3,54,attack
3,54,54,attack
54,54,3,attack
54,3,309,attack
3,309,54,attack
309,54,309,attack
54,309,54,attack
309,54,54,attack
54,54,54,attack
54,54,54,attack
54,54,54,attack
54,54,54,attack
54,54,309,attack
54,309,54,attack
309,54,54,attack
54,54,54,attack
54,54,54,attack
54,54,54,attack
54,54,54,attack
54,54,54,attack
54,54,309,attack
54,309,54,attack
309,54,309,attack
54,309,54,attack
309,54,309,attack
54,309,54,attack
309,54,54,attack
54,54,3,attack
54,3,54,attack
3,54,54,attack
54,54,309,attack
54,309,309,attack
309,309,54,attack
309,54,309,attack
54,309,54,attack
309,54,54,attack
54,54,309,attack
54,309,54,attack
309,54,309,attack
54,309,54,attack
309,54,3,attack
54,3,54,attack
3,54,54,attack
54,54,3,attack
54,3,54,attack
3,54,54,attack
54,54,54,attack
54,54,309,attack
54,309,54,attack
309,54,54,attack
54,54,54,attack
54,54,309,attack
54,309,54,attack
309,54,309,attack
54,309,54,attack
309,54,54,attack
54,54,54,attack
54,54,309,attack
54,309,54,attack
309,54,309,attack
54,309,309,attack
309,309,309,attack
309,309,54,attack
309,54,54,attack
54,54,54,attack
54,54,309,attack
54,309,54,attack
309,54,54,attack
54,54,309,attack
54,309,309,attack
309,309,54,attack
309,54,309,attack
54,309,54,attack
309,54,309,attack
54,309,54,attack
309,54,54,attack
54,54,309,attack
54,309,309,attack
309,309,54,attack
309,54,309,attack
54,309,309,attack
309,309,309,attack
309,309,309,attack
309,309,54,attack
309,54,309,attack
54,309,309,attack
309,309,54,attack
309,54,54,attack
54,54,54,attack
54,54,54,attack
54,54,54,attack
54,54,309,attack
54,309,54,attack
309,54,54,attack
54,54,54,attack
54,54,309,attack
54,309,54,attack
309,54,309,attack
54,309,309,attack
309,309,309,attack
309,309,3,attack
309,3,309,attack
3,309,309,attack
309,309,54,attack
309,54,3,attack
54,3,54,attack
3,54,3,attack
54,3,54,attack
3,54,309,attack
54,309,54,attack
309,54,54,attack
54,54,54,attack
54,54,54,attack
54,54,309,attack
54,309,54,attack
309,54,309,attack
54,309,54,attack
309,54,54,attack
54,54,54,attack
54,54,54,attack
54,54,54,attack
54,54,54,attack
54,54,309,attack
54,309,54,attack
309,54,309,attack
54,309,3,attack
309,3,54,attack
3,54,54,attack
54,54,309,attack
54,309,54,attack
309,54,54,attack
54,54,309,attack
54,309,309,attack
309,309,54,attack
309,54,54,attack
54,54,54,attack
54,54,54,attack
54,54,309,attack
54,309,3,attack
309,3,54,attack
3,54,54,attack
54,54,309,attack
54,309,54,attack
309,54,54,attack
54,54,54,attack
54,54,309,attack
54,309,54,attack
309,54,54,attack
54,54,309,attack
54,309,309,attack
309,309,54,attack
309,54,54,attack
54,54,54,attack
54,54,309,attack
54,309,54,attack
309,54,54,attack
54,54,54,attack
54,54,3,attack
54,3,54,attack
3,54,309,attack
54,309,54,attack
309,54,54,attack
54,54,54,attack
54,54,3,attack
54,3,54,attack
3,54,54,attack
54,54,309,attack
54,309,54,attack
309,54,54,attack
54,54,54,attack
54,54,54,attack
54,54,54,attack
54,54,54,attack
54,54,54,attack
54,54,54,attack
54,54,54,attack
54,54,309,attack
54,309,54,attack
309,54,54,attack
54,54,54,attack
54,54,309,attack
54,309,54,attack
309,54,309,attack
54,309,54,attack
309,54,54,attack
54,54,3,attack
54,3,54,attack
3,54,54,attack
54,54,54,attack
54,54,309,attack
54,309,54,attack
309,54,54,attack
54,54,309,attack
54,309,54,attack
309,54,54,attack
54,54,309,attack
54,309,309,attack
309,309,309,attack
309,309,309,attack
309,309,3,attack
309,3,54,attack
3,54,54,attack
54,54,309,attack
54,309,54,attack
309,54,309,attack
54,309,54,attack
309,54,54,attack
54,54,54,attack
54,54,309,attack
54,309,54,attack
309,54,54,attack
54,54,309,attack
54,309,309,attack
309,309,309,attack
309,309,54,attack
309,54,54,attack
54,54,3,attack
54,3,54,attack
3,54,309,attack
54,309,54,attack
309,54,54,attack
54,54,54,attack
54,54,54,attack
54,54,54,attack
54,54,54,attack
54,54,54,attack
54,54,309,attack
54,309,54,attack
309,54,54,attack
54,54,54,attack
54,54,54,attack
54,54,54,attack
54,54,3,attack
54,3,54,attack
3,54,54,attack
54,54,309,attack
54,309,54,attack
309,54,54,attack
